Ticker,No. of Trades,Return,Avg_Return,BuyHold_Return
JUBILANT,269,1.0128911723869047,1.000047617447747,1.0293573793904045
JINDALSTEL,276,1.0483958288977684,1.0001712509440819,1.0346958274088889
KRBL,252,0.9062126140192844,0.9996092774346482,0.9084462431505078
KANSAINER,266,1.0118236411057733,1.0000441900289703,1.0630479306930762
KAJARIACER,262,1.0963860174474669,1.0003512805098056,1.02964067965164
KEI,281,0.9420041517608516,0.9997874048185481,0.9606328227891555
KTKBANK,261,1.0440588273082871,1.000165208418854,1.062340505427585
KNRCON,244,1.003374112440023,1.0000138051481373,0.983529251261668
KALPATPOWR,256,0.9677342566833046,0.9998718919658512,1.0197857320028
KEC,269,1.0240098004264404,1.000088204995038,0.9425577616628567
KARURVYSYA,257,1.0035692755952097,1.0000138636013431,0.9589706637133777
KPITTECH,270,0.8257048685526563,0.9992909260625543,0.8583205752023594
KSCL,272,0.9925080986043633,0.9999723529312637,0.9418164380095854
KOTAKBANK,257,1.007483512445361,1.0000290107316447,1.2386752174235793
KOLTEPATIL,275,0.9455997252229891,0.9997966173290049,1.0681169078468695
L_TFH,261,0.9762737643949381,0.9999080033292924,1.029099656825494
LTTS,250,1.1224468115350772,1.0004621505810027,1.0290433916561785
LICHSGFIN,266,0.9919553977721368,0.9999696352932301,1.0362973699083697
LAKSHVILAS,267,1.1441089660634578,1.0005043448862412,0.7888234896249049
LTI,269,1.014459249796239,1.000053368382056,1.1724116896346601
LT,246,1.0259590609859646,1.0001041836559246,1.0465625500696403
LAURUSLABS,265,1.1145641637754922,1.0004093797881015,1.1453507919086368
LEMONTREE,263,1.0092489307641481,1.0000350060169332,0.9733123390166636
MAHSCOOTER,276,1.0224361109690825,1.000080394984485,1.0175742804428873
LUXIND,266,0.9539653773756994,0.9998228431367945,1.0040422711632
LINDEINDIA,245,1.0670694223336825,1.0002649985071626,1.1521869314308069
MAHSEAMLES,272,0.9352495223873558,0.999753920295692,1.006864274329624
LUPIN,267,0.9445632232265952,0.9997864173589176,0.926072538174233
MMTC,257,1.0347368979536191,1.000132877269138,0.9491069166069784
M_MFIN,273,1.0178275030659207,1.0000647290431144,0.9730517827748167
MAHINDCIE,251,0.9077268854211716,0.9996143702602955,0.9382820812504835
MARICO,259,1.0057769933973881,1.000022241060303,1.0086510840103688
MOIL,252,0.9558828798978889,0.9998209688692445,0.9097727380911572
M_M,260,0.9509639594514262,0.9998066374866245,0.9761555711147738
MHRIL,280,0.9800859672997082,0.9999281633324111,1.0115035488685196
MARUTI,262,1.0579914918740077,1.0002151845675682,1.0565131483185322
MRF,262,1.0393688744908631,1.0001473913094796,1.134824209701256
MFSL,276,1.022023372865186,1.000078931960076,0.981124661566704
MAHLOG,258,0.9524532343081166,0.9998112028204548,1.0429266166150926
MINDTREE,262,0.9924084426716092,0.9999709144692771,0.9801357191404939
METROPOLIS,269,0.97801067498884,0.9999173465613912,1.0685526133699625
MAGMA,261,1.2437039101167369,1.0008359582284776,1.0728784729137155
MANAPPURAM,259,1.0251878339876666,1.0000960503595386,0.9921019215934868
MGL,291,1.0407165626118178,1.0001371553788614,0.9821350063467185
MINDAIND,272,0.9377071178197725,0.999763566117163,0.9525562973184482
MINDACORP,255,1.0215857985954981,1.0000837530149298,0.9690389873962768
MRPL,282,1.1365047045459922,1.0004538529736047,1.0563849679539494
MOTILALOFS,271,0.9680293317166366,0.9998801072216454,0.8690137672019229
MIDHANI,247,0.9299880442940848,0.9997061826524691,0.8794692756168533
MUTHOOTFIN,272,1.128487500403325,1.000444504060168,1.1011116676971782
MPHASIS,282,0.9852076694775196,0.9999471544883055,1.011286858476834
NATCOPHARM,279,0.9835970360293866,0.9999407222514939,0.9638737326539932
NCC,267,0.9468701124192102,0.9997955514189425,0.9505699706962201
MOTHERSUMI,284,1.046773180282783,1.000160971654109,0.9425244724173191
MCX,258,0.991222676457552,0.999965829765417,0.9315072670007696
NBCC,264,1.0017758595959207,1.0000067207976664,0.9622680053920784
NESCO,292,1.0841538883431967,1.0002767501250938,0.8949025150587195
NHPC,247,1.0118760198417953,1.0000477989290635,0.9852594464974731
NLCINDIA,255,0.9571405000231753,0.9998282301058093,0.9565690499915931
NMDC,264,0.9819793854552932,0.9999311199357646,0.9896097995232997
NTPC,267,1.1065760226983654,1.0003793625154414,1.0075661683944048
NH,258,1.0881211908841713,1.0003273889712023,1.0255906114339055
NATIONALUM,277,0.9337604200261644,0.9997526104496496,0.9219066697167863
NFL,264,0.9918070603126177,0.9999688387951167,0.9214580093577135
NBVENTURES,284,0.9948911092830357,0.9999819650016508,0.9082341864391058
NAVINFLUOR,238,1.0808680190975037,1.0003267947290932,1.1154500721992915
NILKAMAL,273,1.0052015221147503,1.0000190039934924,1.0278308782340555
NESTLEIND,250,1.0713598680201677,1.0002757529978692,1.0733854673635743
NETWORK18,272,1.013512609059602,1.0000493472761294,1.0240938337352845
NAM-INDIA,257,1.0715374413697483,1.0002688862534295,1.0549603958387765
